CustomerID,Recency,Frequency,Monetary,AverageSpend,ProductDiversity,TotalOrders,AverageBasketSize,AverageQuantityPerOrder,Decorations_Spend_Pct,Gadgets_Spend_Pct,Homeware_Spend_Pct,Kitchenware_Spend_Pct,Other_Spend_Pct,Stationery_Spend_Pct,Future_Spend,High_Value_Customer
15550,6,3,433.28,144.42666666666665,36,3,16.333333333333332,84.0,0.0,0.23402880354505173,0.1704671344165436,0.19490860413589367,0.4005954579025111,0.0,142.35,0
16115,17,5,924.59,184.918,125,5,33.2,118.4,0.013140959776765916,0.11632182913507608,0.025362593149395946,0.2104500373138364,0.6100650017845747,0.024659578840350853,736.29,0
13629,36,7,4897.36,699.6228571428571,27,7,6.428571428571429,396.0,0.0,0.0,0.0036448208830880315,0.006738324321675352,0.9855738602022315,0.00404299459300521,2895.0,1
15237,103,2,1093.65,546.825,74,2,38.0,399.0,0.03182005211905088,0.050802359072829505,0.10108352763681251,0.037763452658528776,0.6725917798198692,0.10593882869290908,318.67,0
15815,40,4,1874.7,468.675,24,4,10.0,378.5,0.0,0.0,0.0,0.0,0.6917373446418094,0.30826265535819064,225.9,1
17738,48,3,1571.49,523.83,72,3,25.666666666666668,237.0,0.043334669644732066,0.07165174452271411,0.06983817905300066,0.26805770319887495,0.5245913114305532,0.022526392150125044,307.56,0
12380,85,1,607.5500000000001,607.5500000000001,36,1,36.0,293.0,0.0,0.0,0.0,0.05826680931610567,0.9417331906838942,0.0,2117.26,0
16519,265,1,103.7,103.7,5,1,5.0,24.0,0.0,0.0,0.14754098360655737,0.0,0.7704918032786886,0.08196721311475409,111.38,0
12604,161,1,178.5,178.5,10,1,10.0,137.0,0.0,0.0,0.16806722689075632,0.47563025210084037,0.25882352941176473,0.09747899159663864,75.68,0
13859,226,1,201.16,201.16,27,1,28.0,129.0,0.0,0.04399482998608074,0.2691887055080533,0.0,0.6134917478623981,0.0733247166434679,0.0,0
18221,15,3,706.86,235.62,40,3,14.0,148.66666666666666,0.24788501259089493,0.053475935828877,0.08573126220185044,0.17825311942959002,0.3234303822539117,0.11122428769487594,334.75,0
13934,163,1,922.1,922.1,31,1,31.0,390.0,0.06506886454831363,0.0,0.021472725300943497,0.19526081769873116,0.6414163322850015,0.07678126016701009,0.0,0
15437,162,1,200.16,200.16,44,1,45.0,79.0,0.09117705835331735,0.10616506794564348,0.0,0.2388089528377298,0.5096422861710632,0.05420663469224621,0.0,0
14502,49,7,1163.22,166.17428571428573,201,7,39.57142857142857,76.0,0.04894173071302075,0.060306734753529004,0.045090352641804644,0.11427760870686543,0.7048623648149103,0.026521208369869844,1266.61,0
16792,182,2,110.38000000000001,55.190000000000005,11,2,6.0,22.0,0.09240804493567674,0.08017756840007248,0.23781482152563868,0.0,0.33910128646493926,0.25049827867367275,0.0,0
13106,33,1,76.5,76.5,1,1,1.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
18165,77,1,302.46000000000004,302.46000000000004,10,1,10.0,254.0,0.32731600872842687,0.09918666931164451,0.0,0.0,0.49295774647887325,0.08053957548105534,0.0,0
13666,187,2,64.05,32.025,8,2,4.0,18.5,0.47775175644028106,0.3185011709601873,0.0,0.0,0.06557377049180328,0.13817330210772835,20.6,0
13973,187,1,264.7,264.7,11,1,11.0,109.0,0.0,0.0,0.17000377786173027,0.03758972421609369,0.7924064979221761,0.0,0.0,0
18227,117,1,93.75,93.75,5,1,5.0,21.0,0.16,0.16,0.0,0.0,0.68,0.0,0.0,0
16495,176,2,246.51,123.255,32,2,16.5,83.0,0.05983530079915622,0.06490608900247455,0.035901180479493734,0.02677376171352075,0.3789298608575717,0.433653807147783,401.75,0
12864,38,1,147.12,147.12,3,1,3.0,216.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
14745,12,5,1220.26,244.052,46,5,13.8,207.6,0.02458492452428171,0.1325946929342927,0.07311556553521381,0.0713372559946241,0.6732909379968204,0.025076623014767343,0.0,0
13283,85,1,25.5,25.5,2,1,2.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,68.16,0
16265,10,7,4062.02,580.2885714285715,132,7,27.714285714285715,267.2857142857143,0.022931940266172988,0.07837233691611563,0.035273090728258356,0.13234794511105313,0.6747972683541686,0.0562774186242313,1384.98,1
15494,21,1,1119.88,1119.88,87,1,87.0,1071.0,0.0,0.13472872093438584,0.059899274922313096,0.061586955745258416,0.5998767725113404,0.14390827588670213,160.7,0
12852,194,1,311.55,311.55,17,1,17.0,149.0,0.0,0.0,0.0,0.5060182956186808,0.38228213769860375,0.11169956668271544,0.0,0
12823,26,4,1224.0,306.0,1,4,1.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,535.5,0
13562,41,2,1209.73,604.865,44,2,26.5,263.5,0.10576740264356509,0.08778818414026271,0.06249328362527176,0.0,0.6858720540947154,0.0580790754961851,589.6,0
12854,141,2,810.37,405.185,71,2,38.0,211.0,0.1648012636203216,0.04004343694855437,0.01653565655194541,0.1081604699088071,0.6114120710292829,0.05904710194108864,505.88,0
16919,56,11,2592.25,235.6590909090909,141,11,29.636363636363637,127.54545454545455,0.03147458771337641,0.01606326550294146,0.1626424920435915,0.15341884463304079,0.6042935673642589,0.03210724274279101,0.0,1
16112,43,4,195.73999999999998,48.934999999999995,15,4,4.0,143.5,0.0,0.0,0.0,0.21007458874016555,0.7899254112598346,0.0,0.0,0
13657,101,1,152.34,152.34,9,1,9.0,132.0,0.0,0.15360378101614808,0.0,0.12997243009058682,0.7164237888932652,0.0,229.8,0
15443,9,2,684.8,342.4,72,2,37.0,173.5,0.13303154205607476,0.07666471962616823,0.08363025700934582,0.10426401869158879,0.549678738317757,0.052730724299065425,2528.79,0
16641,5,1,231.10000000000002,231.10000000000002,12,1,12.0,256.0,0.4148853310255301,0.0,0.0,0.07356122890523582,0.5115534400692341,0.0,0.0,0
15632,21,6,2351.84,391.97333333333336,76,6,19.0,217.33333333333334,0.0,0.01887883529491802,0.20766718824409822,0.18408565208517585,0.5310735424178515,0.058294781957956315,933.47,1
15144,13,9,2968.94,329.88222222222225,78,9,10.444444444444445,161.11111111111111,0.0,0.022230156217370508,0.10185453394140671,0.24026757024392542,0.5872129446873295,0.04843479490996787,3611.5,1
13946,101,2,485.96999999999997,242.98499999999999,9,2,4.5,131.5,0.0,0.33273658867831346,0.0,0.09259830853756405,0.03611334032964998,0.5385517624544724,75.6,0
12480,43,3,2144.95,714.9833333333332,97,3,38.0,365.3333333333333,0.0,0.006993170003962797,0.06545607123709177,0.20362712417538872,0.7239236345835568,0.0,1136.6799999999998,1
17046,57,1,642.02,642.02,22,1,22.0,510.0,0.0,0.0,0.14018254883025452,0.08224042864708266,0.6542163795520388,0.12336064297062395,0.0,0
15120,33,1,358.82,358.82,21,1,21.0,296.0,0.11036174126302882,0.07023019898556379,0.18984449027367484,0.0969845605038738,0.5325790089738588,0.0,0.0,0
17278,141,1,246.04,246.04,15,1,15.0,179.0,0.08047471955779549,0.0,0.0,0.10364168427897903,0.49861811087628033,0.31726548528694526,0.0,0
14050,6,1,485.98,485.98,37,1,37.0,447.0,0.0,0.0,0.0,0.13395612988188815,0.6692456479690522,0.19679822214905962,260.38,0
12362,20,4,1747.35,436.8375,89,4,26.25,247.0,0.0226628895184136,0.008584427847883939,0.008584427847883939,0.17871634188914642,0.7430280138495436,0.038423899047128514,3478.88,1
13881,7,9,6969.14,774.348888888889,46,9,11.222222222222221,529.5555555555555,0.09358400032141699,0.004304691827112097,0.04909501028821346,0.11263943614276653,0.6917510625414326,0.04862579887905825,10190.38,1
13758,101,5,2351.52,470.304,87,5,19.0,298.6,0.021203306797305574,0.1537431108389467,0.030299550928760972,0.22158008437096005,0.49996597945158877,0.07320796761243792,839.03,1
17446,76,2,120.9,60.45,6,2,4.5,99.0,0.0,0.0,0.0,0.781637717121588,0.0,0.21836228287841192,0.0,0
13224,51,1,1212.26,1212.26,42,1,42.0,665.0,0.03402735386798211,0.0,0.0851302525860789,0.02218995924966591,0.854445415999868,0.004207018296405061,943.69,0
17101,78,1,230.57999999999998,230.57999999999998,17,1,17.0,158.0,0.0,0.0,0.0,0.0,0.9562841530054645,0.04371584699453552,1391.15,0
13046,166,1,197.72,197.72,14,1,14.0,76.0,0.14186728707262797,0.0,0.0,0.17625935666599232,0.6818733562613797,0.0,431.59,0
17146,5,3,749.78,249.92666666666665,33,3,11.666666666666666,70.66666666666667,0.04501320387313612,0.06361866147403239,0.02120622049134413,0.0804235909200032,0.7897383232414842,0.0,0.0,0
14688,29,15,3831.37,255.42466666666667,110,15,16.133333333333333,183.2,0.026230826049167794,0.054575778376925226,0.005507168454103885,0.04281758222254703,0.7373080647392447,0.13356058015801137,1747.73,1
14821,266,1,48.800000000000004,48.800000000000004,2,1,2.0,20.0,0.48360655737704916,0.0,0.0,0.0,0.5163934426229508,0.0,0.0,0
16806,3,4,762.16,190.54,68,4,23.25,89.0,0.0,0.11808544137713867,0.09223785032014276,0.12471134669885589,0.6649653616038628,0.0,0.0,0
15174,222,1,135.75,135.75,11,1,11.0,145.0,0.0,0.11491712707182321,0.11138121546961326,0.11049723756906077,0.6632044198895027,0.0,0.0,0
15012,273,1,188.56,188.56,46,1,52.0,84.0,0.10368052609249045,0.09546033092914721,0.10924904539669071,0.13475816716164615,0.5218498090793382,0.03500212134068731,216.48,0
16402,164,2,293.45,146.725,55,2,28.5,73.0,0.13222013971715793,0.02010563980235134,0.2540466859771682,0.14840688362583063,0.4251150110751406,0.02010563980235134,0.0,0
15406,201,1,252.29,252.29,42,1,43.0,130.0,0.026160371001625115,0.1672678267073606,0.05172618811684966,0.011692893099211227,0.7431527210749534,0.0,258.42,0
13000,6,3,534.85,178.28333333333333,30,3,10.333333333333334,126.33333333333333,0.0,0.3216228849210059,0.029727961110591755,0.07590913340188837,0.5054314293727212,0.06730859119379265,0.0,0
15764,7,5,3276.62,655.324,150,5,35.6,409.6,0.052493117908088215,0.06895825576356122,0.07410075016327802,0.1272103570142403,0.6297800782513688,0.04745744089946347,3.35,1
16670,6,8,3239.9700000000003,404.99625000000003,150,8,25.5,269.0,0.04495411994555505,0.0680561857054232,0.14192724006703766,0.1084670537072874,0.6166692901477482,0.019926110426948397,855.93,1
15014,75,1,117.72999999999999,117.72999999999999,2,1,3.0,68.0,0.0,0.0,0.0,0.0,1.0,0.0,139.94,0
18272,13,4,2106.45,526.6125,76,4,28.5,366.25,0.014099551377910705,0.028056683044933417,0.09730114647867265,0.2452135108832396,0.6153291082152438,0.0,972.13,1
15942,33,1,337.44,337.44,14,1,14.0,232.0,0.0,0.0,0.18136557610241819,0.11735419630156471,0.6116642958748222,0.08961593172119489,0.0,0
17884,211,3,590.54,196.84666666666666,86,3,30.333333333333332,180.66666666666666,0.12432688725573206,0.03344396653909981,0.014816947200867004,0.03522200020320385,0.6724015308023166,0.11978866799878078,104.53,0
15265,51,2,1506.1200000000001,753.0600000000001,76,2,41.0,306.0,0.023404509600828616,0.08595596632406446,0.05437813720022309,0.19749422356784319,0.6188484317318672,0.01991873157517329,0.0,0
14778,27,2,730.86,365.43,34,2,17.5,153.0,0.05467531401362778,0.08578934406042198,0.1080918370139288,0.18594532468598637,0.4647948991598938,0.10070328106614126,0.0,0
13292,184,1,249.57,249.57,14,1,14.0,133.0,0.0,0.12020675561966583,0.0,0.10217574227671596,0.7776175021036182,0.0,329.37,0
16341,101,1,797.65,797.65,29,1,29.0,534.0,0.037234375979439606,0.0,0.0,0.05265467310223783,0.7944712593242651,0.11563969159405754,1174.22,0
12708,1,7,2031.77,290.2528571428571,71,7,17.0,141.28571428571428,0.0,0.031942591927235864,0.006201489341805422,0.21587089089808392,0.7459850278328748,0.0,681.14,1
15717,134,1,150.3,150.3,7,1,7.0,70.0,0.13173652694610777,0.6646706586826348,0.20359281437125745,0.0,0.0,0.0,0.0,0
14272,154,1,132.09,132.09,8,1,8.0,87.0,0.0,0.0,0.11242334771746537,0.0,0.6613672496025437,0.22620940267999087,305.87,0
17499,189,1,622.88,622.88,40,1,40.0,711.0,0.03275109170305677,0.0,0.0,0.024081685075777036,0.7072951451322887,0.23587207808887745,0.0,0
12356,145,2,2753.08,1376.54,53,2,28.5,793.0,0.0,0.0,0.07082976157612565,0.3865706772051666,0.479052552050794,0.06354700916791377,58.349999999999994,1
15543,188,1,127.86,127.86,26,1,28.0,86.0,0.0,0.0,0.02932895354293759,0.2213358360707023,0.6120757078054122,0.1372595025809479,0.0,0
12871,107,1,132.0,132.0,4,1,4.0,80.0,0.0,0.7727272727272727,0.0,0.0,0.22727272727272727,0.0,248.64,0
14670,180,2,392.86,196.43,107,2,61.5,163.0,0.08998116377335437,0.053454156697042204,0.05969047497836379,0.09609021025301634,0.6076210354833783,0.09316295881484499,0.0,0
13077,190,3,576.19,192.06333333333336,61,3,20.666666666666668,202.0,0.025894236276228326,0.041982679324528364,0.13948523924399936,0.023256217567121956,0.7325882087505857,0.03679341883753622,151.83,0
16330,12,2,48.96,24.48,17,2,8.5,11.5,0.0,0.0,0.0,0.06535947712418301,0.9297385620915033,0.004901960784313725,202.95,0
12516,80,1,583.2,583.2,13,1,13.0,345.0,0.0,0.0,0.0,0.0,0.9742798353909465,0.025720164609053495,728.86,0
16834,127,1,413.46,413.46,24,1,24.0,358.0,0.0,0.0,0.14511681903932666,0.17559135103758525,0.5631983746916267,0.11609345523146133,0.0,0
12582,138,2,511.36,255.68,21,2,11.0,150.0,0.0,0.0339095744680851,0.0,0.34109042553191493,0.625,0.0,0.0,0
12547,97,2,207.79999999999998,103.89999999999999,7,2,4.0,67.0,0.0,0.0,0.0,0.0,0.9018286814244467,0.09817131857555342,0.0,0
17031,54,1,225.95,225.95,13,1,13.0,125.0,0.0,0.0,0.0,0.0,1.0,0.0,154.4,0
17999,266,1,190.34,190.34,37,1,38.0,94.0,0.0,0.01549858148576232,0.3720184932226542,0.03546285594199853,0.5770200693495849,0.0,190.05,0
14441,155,1,356.84000000000003,356.84000000000003,13,1,13.0,108.0,0.3001345140679296,0.0,0.055487053020961775,0.0,0.5788028247954266,0.06557560811568208,1356.05,0
16221,175,2,315.37,157.685,29,2,16.0,133.5,0.01585439325237023,0.14031138028347656,0.03741636807559375,0.20785109553857373,0.5985667628499858,0.0,545.49,0
17504,106,9,2997.0299999999997,333.00333333333333,112,9,14.11111111111111,184.88888888888889,0.13026229300340672,0.1052942412988859,0.1176865096445481,0.06861793175243491,0.5697507198793472,0.008388304421377165,0.0,1
15296,9,5,2599.49,519.8979999999999,118,5,28.4,255.0,0.034352892298104634,0.11781541763961394,0.05539548142135573,0.17165290114599405,0.6169748681472135,0.003808439347718207,1073.37,1
12534,30,1,1089.18,1089.18,63,1,63.0,651.0,0.022907141152059347,0.07978479222901633,0.0823555335206302,0.08400815292238197,0.6988101140307387,0.03213426614517343,0.0,0
15379,69,7,3703.29,529.0414285714286,145,7,27.714285714285715,329.2857142857143,0.0491049850268275,0.11731730434289511,0.0910136662265175,0.12134615436544262,0.5703280056382298,0.05088988440008749,0.0,1
15090,208,1,381.32,381.32,23,1,23.0,208.0,0.0,0.0,0.18598552396936957,0.2541172768278611,0.506398825133746,0.05349837406902339,0.0,0
16582,13,1,313.62,313.62,6,1,6.0,164.0,0.0,0.0,0.0,0.03730629424143868,0.9626937057585614,0.0,0.0,0
17883,145,1,119.35,119.35,19,1,19.0,48.0,0.0640971931294512,0.035609551738583996,0.04222873900293255,0.3379136992040218,0.4497695852534562,0.07038123167155426,544.99,0
18183,127,2,632.07,316.035,36,2,18.5,185.5,0.05956618728938251,0.19241539702881008,0.0787887417532868,0.16351037068679103,0.4807220719224137,0.0249972313193159,0.0,0
15812,7,5,1801.14,360.228,36,5,8.2,184.4,0.2468991860710439,0.04530464039441686,0.0033034633620928964,0.01451858267541668,0.5410184660825922,0.14895566141443753,0.0,1
16701,29,10,4050.42,405.04200000000003,80,10,11.0,495.8,0.05226124698179448,0.10176228638017785,0.17727050528093383,0.12532033715022145,0.5145392329684328,0.028846391238439472,1347.8799999999999,1
13516,138,1,146.0,146.0,7,1,7.0,56.0,0.0,0.0,0.0,0.4184931506849315,0.339041095890411,0.24246575342465757,1243.41,0
16658,268,1,123.24,123.24,8,1,8.0,40.0,0.0,0.8203505355404089,0.0,0.0,0.1387536514118793,0.04089581304771178,0.0,0
16448,98,1,182.99,182.99,19,1,19.0,76.0,0.09590688015738565,0.22187004754358164,0.08060549756817313,0.034154871850920816,0.5674627028799388,0.0,0.0,0
15639,34,1,425.32,425.32,25,1,25.0,323.0,0.0,0.5680428853569077,0.07476723408257313,0.0,0.20314116429982132,0.15404871626069783,0.0,0
13369,265,1,308.28000000000003,308.28000000000003,14,1,14.0,149.0,0.0506033476060724,0.2623588945114831,0.04865706500583884,0.1943038795899831,0.4440768132866225,0.0,0.0,0
15521,48,5,2116.98,423.396,112,5,29.8,273.2,0.0,0.07651465767272246,0.0025744220540581393,0.011506958025111242,0.8737021606250412,0.03570180162306682,883.22,1
17962,42,1,102.41,102.41,33,1,34.0,127.0,0.10946196660482375,0.08007030563421541,0.10204081632653061,0.024411678547016893,0.592617908407382,0.09139732448003124,0.0,0
13904,194,1,201.12,201.12,17,1,17.0,223.0,0.0,0.0,0.0,0.13126491646778043,0.4803102625298329,0.38842482100238657,131.52,0
17735,8,15,10219.99,681.3326666666667,267,15,36.46666666666667,424.2,0.03842958750448875,0.001972604669867583,0.02778671994786688,0.09783179826986133,0.8059391447545449,0.028040144853370697,2890.03,1
15858,189,2,816.22,408.11,91,2,51.0,362.5,0.0809830682904119,0.10383230011516502,0.0046556075567861606,0.03209918894415721,0.5918257332581902,0.1866041018352895,611.35,0
16672,12,16,6303.74,393.98375,22,16,5.625,140.75,0.0,0.3212378683130967,0.031409924901725006,0.06310539457528387,0.5842468122098945,0.0,1831.2,1
12693,26,4,855.91,213.9775,35,4,9.75,63.75,0.0,0.046383381430290575,0.01857671951490227,0.09065205453844447,0.782348611419425,0.062039233096937776,0.0,0
13712,146,1,228.84,228.84,10,1,10.0,352.0,0.04457262716308337,0.0,0.06685894074462506,0.0,0.4756161510225485,0.412952281069743,0.0,0
16598,185,1,145.04999999999998,145.04999999999998,10,1,10.0,73.0,0.0,0.0,0.08996897621509825,0.23991726990692866,0.6701137538779732,0.0,0.0,0
14886,152,1,364.8,364.8,18,1,18.0,160.0,0.24506578947368418,0.0,0.0,0.04331140350877193,0.6631030701754386,0.04851973684210527,0.0,0
15980,154,1,760.18,760.18,20,1,20.0,592.0,0.25928069667710274,0.0,0.0,0.026046462679891604,0.7146728406430056,0.0,1638.68,0
13747,273,1,79.6,79.6,1,1,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
17346,3,8,1228.78,153.5975,170,8,31.25,115.375,0.0367844528719543,0.08407526164162829,0.04711176939728837,0.02526896596624294,0.7185012776900666,0.08825827243281954,1394.1,0
15465,38,15,5992.129999999999,399.47533333333325,38,15,5.0,60.4,0.04961507844455979,0.0,0.061947921690617545,0.683029240019826,0.13239532520155606,0.07301243464344066,1362.49,1
15658,90,5,1024.1000000000001,204.82000000000002,40,5,9.6,48.4,0.019334049409237376,0.08495264134361878,0.0329557660384728,0.2716043355141099,0.5911532076945609,0.0,0.0,0
16841,37,5,1561.06,312.212,89,5,19.8,375.6,0.018449002600796894,0.004304767273519275,0.02882656656374515,0.1535366994221875,0.6901464389581438,0.10473652518160738,308.76,0
17631,37,2,416.5,208.25,29,2,14.5,92.5,0.0,0.0,0.15474189675870348,0.16324129651860744,0.682016806722689,0.0,111.83,0
15031,10,2,261.79,130.895,42,2,21.5,57.5,0.0,0.028648917070934716,0.04870315902058902,0.342297261163528,0.536842507353222,0.04350815539172619,391.4,0
16405,202,2,167.25,83.625,3,2,2.5,93.5,0.0,0.5638266068759343,0.4361733931240658,0.0,0.0,0.0,0.0,0
17709,69,1,137.45,137.45,7,1,7.0,17.0,0.0,0.13641324117861042,0.0,0.09276100400145508,0.6987995634776284,0.0720261913423063,0.0,0
14696,19,5,1458.54,291.70799999999997,83,5,18.0,217.2,0.09428606688880663,0.03877164836068946,0.08618207248344235,0.10099140236126536,0.5938335595869842,0.08593525031881197,620.41,0
12793,234,2,545.48,272.74,21,2,12.0,147.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
12456,31,2,2265.4,1132.7,77,2,43.0,536.5,0.011123863335393308,0.013242694446896795,0.00450251611194491,0.3046702569082722,0.6218239604484859,0.04463670874900679,915.64,1
13606,143,2,246.63,123.315,37,2,18.5,120.0,0.15484734217248508,0.0,0.05510278554920326,0.18529781453999916,0.557312573490654,0.04743948424765843,30.119999999999997,0
14257,23,4,2725.84,681.46,84,4,25.0,334.5,0.23988201802013323,0.01199630205734746,0.050516538021307185,0.035860505385495844,0.5044940275291286,0.1572506089865876,373.88,1
13016,23,1,425.25,425.25,28,1,28.0,315.0,0.19428571428571428,0.0,0.0,0.31238095238095237,0.4933333333333333,0.0,364.64,0
13344,177,1,1656.15,1656.15,68,1,68.0,599.0,0.01195543881894756,0.0,0.02717145186124445,0.1508619388340428,0.7449808290311867,0.0650303414545784,855.54,1
15660,35,6,884.34,147.39000000000001,35,6,8.666666666666666,96.33333333333333,0.04863514033064206,0.1601194110862338,0.0169618020218468,0.17935409457900806,0.4921184159938485,0.10281113598842075,716.52,0
16306,113,6,632.27,105.37833333333333,36,6,6.833333333333333,81.16666666666667,0.08469482974045899,0.02372404194410616,0.0,0.027519888655163142,0.6637986935960902,0.20026254606418145,0.0,0
16319,117,1,404.40000000000003,404.40000000000003,3,1,3.0,72.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
13199,3,21,4553.84,216.84952380952382,29,21,3.0,166.28571428571428,0.06271630096797429,0.32495652021151383,0.044560195351615345,0.02608787309172039,0.35222142192084044,0.18945768845633573,5263.28,1
16340,7,1,534.31,534.31,124,1,141.0,486.0,0.09724691658400555,0.031124253710392843,0.0326027961295877,0.1874567198817166,0.5319009563736408,0.11966835732065657,0.0,0
16730,134,2,480.94,240.47,35,2,18.5,375.0,0.10916122593254876,0.02120846675260947,0.0649769201979457,0.06861562772903065,0.6094731151494989,0.12656464423836652,262.17,0
18239,118,5,1561.6100000000001,312.322,80,5,17.6,159.0,0.15361069665281343,0.12256581348736241,0.17270637355037427,0.13277963127797593,0.34743629971631834,0.0709011853151555,0.0,0
17760,273,1,172.54,172.54,9,1,9.0,165.0,0.2266141184652834,0.049263938796800744,0.0,0.0,0.7241219427379159,0.0,115.05,0
17356,211,1,178.22,178.22,19,1,19.0,166.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
14543,8,13,3234.5,248.80769230769232,37,13,4.769230769230769,45.76923076923077,0.015118256299273457,0.0,0.08610295254289689,0.0879239449683104,0.8055990106662545,0.005255835523264802,365.23,1
15832,154,1,836.79,836.79,54,1,54.0,465.0,0.0333416986340659,0.013623489764457031,0.15939483024414727,0.1659675665340169,0.6065201543995506,0.02115226042376224,0.0,0
16059,63,4,944.6,236.15,99,4,33.0,97.5,0.09173195003175948,0.08585644717340672,0.11279906838873596,0.10581198390853272,0.5975545204319289,0.006246030065636249,508.56,0
12682,6,19,7969.12,419.4273684210526,149,19,18.57894736842105,179.42105263157896,0.048625193245929295,0.0764325295641175,0.02582468327745096,0.11804816592045295,0.7129996787600137,0.018069749232035658,4059.9,1
13631,43,10,3017.92,301.79200000000003,6,10,1.0,46.0,0.0,0.0,0.0,0.07289788993744035,0.9271021100625596,0.0,52.5,1
15651,160,1,227.32,227.32,16,1,16.0,238.0,0.0,0.0,0.3536864332218898,0.0,0.5354566250219954,0.11085694175611473,418.98,0
13240,73,3,553.61,184.53666666666666,47,3,17.333333333333332,80.33333333333333,0.05148028395440834,0.15162298368887844,0.2096602301259009,0.06864037860587778,0.4971911634544174,0.021404960170517153,110.04,0
17001,13,7,2471.09,353.0128571428572,59,7,15.857142857142858,191.71428571428572,0.0,0.1609815911197083,0.006070195743578744,0.024280782974314977,0.7667830795317045,0.04188435063069334,1518.48,1
16429,6,1,284.55,284.55,2,1,2.0,9.0,0.0,0.0,0.0,0.0,0.9826041117554033,0.01739588824459673,0.0,0
13930,36,1,210.0,210.0,10,1,10.0,210.0,0.0,0.0,0.42857142857142855,0.25142857142857145,0.31999999999999995,0.0,127.33999999999999,0
12991,12,1,303.56,303.56,22,1,22.0,361.0,0.2193964949268678,0.0,0.0,0.17393595994202135,0.32263802872578734,0.2840295164053235,200.2,0
15093,16,5,4027.1,805.42,51,5,19.2,655.8,0.0,0.0,0.11800054629882548,0.06883365200764818,0.7315040599935438,0.08166174169998262,569.9200000000001,1
16045,19,4,1340.7,335.175,71,4,20.75,224.25,0.0574326844185873,0.07757141791601402,0.07272320429626314,0.27776534646080403,0.46957559483851724,0.04493175206981428,0.0,0
17663,54,4,1016.53,254.1325,33,4,12.0,106.25,0.014756081965116623,0.0850934059988392,0.08499503211907175,0.15516512055718965,0.5065271069225699,0.15346325243721287,786.38,0
17194,173,2,262.62,131.31,26,2,14.5,59.5,0.05239509557535603,0.0,0.0,0.06358997791485796,0.5015231132434697,0.38249181326631637,0.0,0
13004,14,12,3785.09,315.4241666666667,193,12,22.5,272.9166666666667,0.039872235534690055,0.054006641849995644,0.008163610376503596,0.182325915632125,0.610355368036163,0.10527622857052277,1870.82,1
12673,226,1,220.9,220.9,23,1,23.0,171.0,0.04934359438660027,0.0,0.07197827071072883,0.011543684925305567,0.6874151199637845,0.1797193300135808,389.62,0
18156,269,1,186.88,186.88,50,1,50.0,68.0,0.022741866438356163,0.05297517123287671,0.0,0.026220034246575347,0.8766588184931507,0.021404109589041095,488.76,0
14196,6,1,335.52,335.52,6,1,6.0,142.0,0.0,0.4864091559370529,0.24320457796852646,0.050667620410109686,0.21971864568431093,0.0,0.0,0
13368,156,2,623.4,311.7,29,2,14.5,163.5,0.0,0.0,0.07651588065447547,0.1296920115495669,0.6802213666987489,0.11357074109720888,0.0,0
13230,38,12,2195.23,182.93583333333333,302,12,36.583333333333336,111.0,0.1053693690410572,0.06650783744755674,0.05307416534941669,0.0910884053151606,0.5734068867499077,0.110553336096901,560.4,1
16321,205,3,223.65,74.55,5,3,2.6666666666666665,21.0,0.0,0.07914151576123409,0.0,0.11401743796109994,0.25285043594902745,0.5539906103286385,150.0,0
16356,97,3,211.77,70.59,20,3,10.333333333333334,31.0,0.0,0.0,0.102941870897672,0.0,0.826934882183501,0.07012324691882703,0.0,0
13079,40,1,23.8,23.8,1,1,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,196.3,0
14246,10,3,1474.06,491.3533333333333,57,3,25.0,268.0,0.06380337299702862,0.0528472382399631,0.1084759100715032,0.12597858974532922,0.5273937288848487,0.12150116006132722,0.0,0
15643,91,3,664.0,221.33333333333334,31,3,11.0,82.0,0.15813253012048192,0.0,0.0,0.30263554216867466,0.5392319277108434,0.0,0.0,0
17597,113,1,2044.3700000000001,2044.3700000000001,55,1,55.0,1176.0,0.10149826107798492,0.005087141760053219,0.08525853930550732,0.09714484168717014,0.6612354906401482,0.04977572552913612,0.0,1
12684,70,4,1379.48,344.87,37,4,14.5,318.5,0.0,0.032620987618522924,0.0,0.0861194073129005,0.7803520167019456,0.1009075883666309,904.15,0
13184,30,9,1472.1,163.56666666666666,122,9,17.555555555555557,170.77777777777777,0.2698118334352286,0.03552747775287005,0.06203382922355819,0.15319611439440256,0.41421778411792676,0.06521296107601386,196.85,0
17394,119,1,203.86999999999998,203.86999999999998,4,1,4.0,241.0,0.0,0.9085201353803894,0.042674253200568994,0.0,0.04880561141904155,0.0,0.0,0
15376,17,2,977.22,488.61,94,2,50.5,266.5,0.0,0.015349665377294774,0.08405476760606619,0.11000593520394589,0.7031067722723645,0.08748285954032868,244.34,0
